2017-10-05 14:32:00,75.9,75.9,75.86,75.88,89062
2017-10-05 14:31:00,75.9099,75.91,75.895,75.9,67671
2017-10-05 14:30:00,75.9,75.91,75.9,75.91,11079
2017-10-05 14:29:00,75.905,75.91,75.9,75.9051,8599
2017-10-05 14:28:00,75.89,75.91,75.8847,75.9001,20854
2017-10-05 14:27:00,75.89,75.89,75.88,75.89,6388
2017-10-05 14:26:00,75.9,75.91,75.88,75.88,19462
2017-10-05 14:25:00,75.8906,75.9063,75.89,75.9,27015
2017-10-05 14:24:00,75.895,75.8998,75.88,75.89,24866
2017-10-05 14:23:00,75.89,75.91,75.885,75.8901,20371
2017-10-05 14:22:00,75.8901,75.9,75.885,75.885,43106
2017-10-05 14:21:00,75.89,75.9,75.89,75.895,11822
