2017-10-04 15:53:00,74.61,74.615,74.59,74.61,49880
2017-10-04 15:52:00,74.605,74.62,74.59,74.615,75491
2017-10-04 15:51:00,74.62,74.63,74.59,74.61,132682
2017-10-04 15:50:00,74.55,74.65,74.55,74.615,95212
2017-10-04 15:49:00,74.555,74.56,74.55,74.555,34421
2017-10-04 15:48:00,74.55,74.56,74.54,74.56,39744
2017-10-04 15:47:00,74.515,74.56,74.51,74.56,99283
2017-10-04 15:46:00,74.495,74.52,74.49,74.515,40940
2017-10-04 15:45:00,74.495,74.51,74.49,74.495,50594
2017-10-04 15:44:00,74.495,74.51,74.49,74.495,67207
2017-10-04 15:43:00,74.48,74.5,74.48,74.5,28260
2017-10-04 15:42:00,74.4967,74.5,74.48,74.48,43356
2017-10-04 15:41:00,74.5,74.51,74.49,74.495,36894
2017-10-04 15:40:00,74.52,74.52,74.5,74.5,21475
